majorAlleleFrequency	pValueASE	pValueHeterogeneity	geneID
0.697848795742062	0.18603	0.73199	B4galnt3
1	0	NA	lmf2
1	0	NA	MOB2
0.999999999996986	0	0.99988	calub
1	0	NA	Zfhx3
1	0	NA	Sema3e
0.999999997401015	0	0.91712	Frmd4a
0.999999993367129	0	1	Tmem253
0.611111111111111	0.48071	NA	SCAPER
0.547393586961201	0.82717	0.55824	Lactb
0.660033270539148	0.04491	0.00025	ICE2
0.999999765855582	0	0.87243	BNIP2
1	0.00379	1	PC6
0.999999986354464	0	1	USP3
1	0	NA	Dapk2
0.5625	0.80311	NA	FBXL22
0.887011655922392	0	1e-05	Man2c1
0.552631578947368	0.42205	NA	Islr2
0.99999723151815	0	0.98731	Neil1
0.609777610544745	0.37957	0.97924	stra6
0.62	0.1181	NA	arih1
0.999995062916382	0	0.77888	zwilch
0.808715005271172	0	NA	rpl4-a
0.547999741376229	0.135	2e-05	KIF23
0.776447322604644	0	0.50352	KBTBD4
0.541589193008556	0.5006	0.50645	DDB2
0.999996280626699	0	0.94974	IGHMBP2
0.999937640262514	0.12423	1	Trim39
1	0	1	chid1
0.999997942542808	0	0.95156	gatd1
0.999999916276052	0	1	Dennd2a
0.999965794771689	0	0.98797	TEAD4
1	0	NA	Srpk2
0.983637064330454	0	0	Tubgcp6
0.5	1	NA	cntn1a
0.57172476454564	0.62292	0.37389	Nrcam
0.85	0.00256	NA	Mlc1
0.651785714285714	0.00185	NA	Mtss1l
0.617923440305834	0.00018	0	selenoo
0.521739130434781	0.882	NA	TRABD
0.524752475247525	0.68825	NA	URI1
0.53733143170294	0.70317	0.75077	si:ch211-238a12.2
0.582740593504861	0.11424	0.76461	rxylt1
0.699057656768818	0	0.232	cnot1
0.746433743450884	0.03731	0.06867	B3GNT9
1	8e-05	NA	VPS9D1
0.928138090455603	2e-04	0.0021	klhl36
1	0	NA	PDF
1	0	NA	zgc:103697
1	0.49879	NA	PLLP
1	0	NA	slc16a12
0.803226048621286	0	0.05499	CECR2
0.573064130881484	0.49692	0.35974	FGD4
1	0	NA	agk
0.7657031053954	0	0	slc23a2
0.649652428010885	0.00025	0.04518	TBXAS1
0.866666666666666	0.00732	NA	ranbp10
0.822541966426859	0	NA	uba2
1	0.00032	NA	tgl2
0.999980787134258	0	0.72887	CYP2F3
1	0	NA	Cyp2f2
0.848465228134816	0	0	Nup160
0.882248587980635	0.22655	0.59402	lamb4
1	0.01577	NA	CHST6
0.700134622323792	0	0.30551	WWP2
0.534608684466659	0.44439	0.20321	ciapin1
0.82446984856112	0	0	Coq9
0.515467890412948	0.95949	0.91622	POLR2C
0.738724649837912	0.10265	0.07955	exoc3l1
0.56186365208921	0.24979	0.00424	prmt7
0.703847828786115	0	0.37558	zgc:103499
0.608108108108108	0.08123	NA	DUSP6
0.999999268240187	0	0.94217	TES
1	0	NA	st7
0.756097711195139	0.00297	0.66216	DEAF1
1	0	NA	TNNI2
0.54707701210939	0.01495	0.64476	Afg3l1
0.82051282051282	5e-05	NA	GLG1
0.880952380952381	0	NA	RFWD3
0.550179799583435	0.99353	0.9757	CERK
0.945976353953885	0	0.0094	alx1
0.777777777777778	0.178	NA	Rassf9
0.980711505610203	0	0.06794	Olfm4
0.593220338983051	0.19172	NA	arpin
0.751805387611551	0	0.01268	CETP
0.738570198437031	0	0	HERPUD1
1	0	NA	Parva
1	0.03109	NA	DKK3
1	0	NA	kctd15
0.999999993387714	0	0.90257	DGKZ
0.999336185422848	0	0.95756	RBL2
0.990834161220244	0	0	Rnf38
1	0.00406	NA	Sv2b
1	0	NA	dbx1b
0.562279573022591	0.00812	0.08333	Fam192a
1	0	NA	zfpm1
0.536570526122683	1	1	LINS1
0.995495495495495	0	NA	GluProRS
0.684115914598792	0.10109	0.03926	T02C1.1
0.537234042553191	0.34203	NA	Glo1
0.873511746603083	0.03087	0.10322	fos
0.642857142857143	0.08989	NA	immp2l
0.888888888888889	0.03889	NA	miga2
0.899664424084025	1e-05	8e-05	ADSS
0.853801694512304	0	0.2476	Lypla2
0.601768218206143	0.20109	0.76884	klhl31
0.510669362084456	0.0451	NA	RPL11
0.531168424350005	0	NA	eef1a
0.568370867960583	0.54981	0.63391	Eloa
0.888888888888889	0.03817	NA	AGO3
0.999992982932123	0	0.80185	Slc9a3
1	0	NA	SALL3
1	0	NA	Fbxl6
0.943311119976107	0	0.11074	xkr8
0.633455027898925	0	0	Thrap3
0.792117574970813	0	1e-05	Kiaa0319l
0.701458913495868	0	7e-05	MAP7D1
0.714285714285714	0.45275	NA	FHL3
1	0	NA	Ppt1
1	0	NA	meaf6
0.666666666666667	0.15172	NA	CRYBG2
0.544794188861986	0.01108	NA	ak2
1	0.03136	NA	MACF1
0.827167426372986	0	0.2967	Gsk3a
0.787065831933845	0	0	ATP1A3
0.542884120639534	0.86925	0.383	TCF19
0.991228070175439	0	NA	ZNF384
0.752872210971142	0.02002	0.01983	TAPBP
0.999999108225936	0	0.99974	rxrba
0.735439986394452	0	0	Col11a2
0.762337067399045	0	0	BRD2
0.695652173913044	4e-05	NA	Slc39a7
0.785714285714286	0.05519	NA	ENO2
1	0.50156	NA	Styk1
1	2e-05	NA	Cacng6
0.75	0.62665	NA	Shisa6
0.870186440337842	0	0	Cnot3
0.833333333333333	0.00131	NA	NECAP1
0.866849813262549	0	0.67395	Vps52
0.852264435419615	0	0.00379	rnf2-a
0.777721290734897	0	0.007	H2-Q10
0.65	0.26469	NA	COL14A1
0.593272337814706	0.47961	0.54141	MTSS1
0.618878315100121	0.09613	0.00011	Vps45
0.755725190839694	0	NA	anp32e
1	0.00013	NA	PI4KB
0.601071262316709	1	0.8757	BNIPL
0.607142857142857	0.34521	NA	mindy1
1	0.06236	NA	Znf260
0.570238202515919	0.87789	0.49071	Pi4ka
1	0	NA	tmbim6
0.999999911346965	0	0.90608	kti12
0.902192986948919	0	0	MFN2
0.60655737704918	0.12416	NA	SCMH1
0.5	1	NA	hook1
0.745069200523226	0	0	Pfas
0.785714285714286	0.05795	NA	mmachc
1	0	NA	zyg11
0.666666666666667	0.38909	NA	Echdc2
1	0.12496	NA	Angptl1
0.891355084171726	0	0	Ttll4
0.999975533517466	0	0.96693	Kalrn
0.634140402076994	0.05956	0.00323	AHR
0.640188867966706	0.81642	0.76676	ITGB2
0.639099316982271	6e-05	0.00048	UBXN4
0.8	0.13407	1	SLC37A1
0.946886515894255	0.06185	0.03129	NMI
0.834158964672935	0	0.11082	RRP1B
0.676767676767677	0.00054	NA	SUCLA2
0.738609243696629	2e-05	0.01354	lcp1
0.737704918032787	0.00023	NA	cnot11
0.86408445299121	0.00221	0.05696	ENOX1
0.819567539439588	0.75042	0.49937	TGFBR2
0.719965563937143	0	0.63829	aad-a
0.710733719972548	0	4e-05	WDR3
0.680059370953976	0.20564	0.99219	Trim45
0.631578947368421	0.35885	NA	gdap2
0.999999990772675	0	1	Tbx15
1	0	1	WARS2
0.916755772457094	0	0	HAO2
0.614245873275994	0.00095	0	ska3
0.588463801596169	0.84166	0.27677	LATS2
1	0	NA	xpo4
1	0	NA	RDX
0.868516779347292	0	0	LONRF2
0.697178386224218	0	0.85574	Pdcl3
0.666666666666667	0.12276	NA	SEC22A
0.5	1	NA	Pdia5
0.898300522020001	0	0	SEMA5B
1	0.01588	NA	Cyp27a1
1	6e-04	NA	hspbap1
0.861128891894576	0.00041	0.00124	myoM
0.703574750126013	0.00026	0.0028	INTS6
0.626952319544921	0.03877	0.00032	WDFY2
1	0	NA	Slc30a4
0.636363636363637	0.1635	NA	FAM13B
0.749544072948328	0	NA	HNRNPA0
0.999980187925971	0	0.9517	Ripk1
0.651587260925165	0.03628	0.51047	SAMD1
0.649122807017544	0.03231	NA	asf1bb
0.686549734858696	0	0.08426	fzd7-a
0.764177721422794	4e-04	0.00021	Znf182
0.685924329253505	1e-05	0.00021	SENP7
0.966666666666667	0	NA	PF13_0198
1	0	NA	EIF4G1
0.630292753441485	0.02474	0.03928	ets1-b
0.640659454563069	0	0.86092	Apoh
0.998063176231008	0	0.12358	MSH6
0.842105263157895	6e-05	NA	rnf170
0.677165354330709	0.00012	NA	UBE2G2
